Entity,Code,Year,"GDP per capita, PPP (constant 2021 international $)",Continent,Gini coefficient,Political regime,Trade (% of GDP),Primary energy consumption per capita (kWh/person),Gini level,Combined GDP-Gini,GDP PPP level,Gini-GDP Flag
Denmark,DNK,2012,60540.64,Europe,0.2779075,3.0,104.36228,36644.37,Low,43715.9420892,High,True
Denmark,DNK,2013,61128.395,Europe,0.28542534,3.0,103.612816,37633.344,Low,43680.8020734707,High,True
Denmark,DNK,2014,61596.496,Europe,0.2835288,3.0,103.21086,36024.77,Low,44132.1154049152,High,True
Denmark,DNK,2015,62450.02,Europe,0.28177238,3.0,105.13036,35044.344,Low,44853.3292335524,High,True
Denmark,DNK,2016,63868.758,Europe,0.28187442,3.0,101.45278,35326.188,Low,45865.78888262964,High,True
Denmark,DNK,2017,65398.793,Europe,0.28746662,3.0,104.215675,35380.04,Low,46598.82302421034,High,True
Denmark,DNK,2018,66285.73,Europe,0.2816572,3.0,108.81399,34702.457,Low,47615.876888244,High,True
Denmark,DNK,2019,67179.125,Europe,0.27723306,3.0,111.89147,33825.047,Low,48554.85060812751,High,True
Denmark,DNK,2020,65791.11,Europe,0.27503932,3.0,104.43343,30294.584,Low,47695.967843554805,High,True
Denmark,DNK,2021,70342.32,Europe,0.28323486,3.0,111.41405,32358.58,Low,50418.92284272481,High,True
Djibouti,DJI,2013,4446.4136,Africa,0.44117805,1.0,347.99652,3836.7073,High,2484.75351845852,Low,False
Djibouti,DJI,2017,5398.751,Africa,0.41585726,1.0,305.96796,3036.1372,High,3153.64120171774,Low,False
Dominican Republic,DOM,1992,7851.6626,North America,0.5105286,1.0,80.4648,5658.3545,High,3843.16428514964,Low,False
Dominican Republic,DOM,1996,8981.282,North America,0.47418755,2.0,72.642494,6277.345,High,4722.469892560899,Low,False
Dominican Republic,DOM,1997,9610.384,North America,0.48901546,2.0,74.23324,6527.224,High,4910.75764746336,Low,False
Dominican Republic,DOM,2000,10828.087,North America,0.5151364,2.0,79.30039,10094.044,High,5250.145243933199,Medium,False
Dominican Republic,DOM,2001,10921.261,North America,0.49998924,2.0,70.51057,9667.4,High,5460.74801276836,Medium,False
Dominican Republic,DOM,2002,11242.072,North America,0.49671522,2.0,68.72328,10064.789,High,5657.96373326416,Medium,False
Dominican Republic,DOM,2003,10932.235,North America,0.5211965,2.0,84.4495,9104.642,High,5234.392380822501,Medium,False
Dominican Republic,DOM,2004,11060.16,North America,0.52049935,2.0,81.351425,8357.8955,High,5303.353909103999,Medium,False
Dominican Republic,DOM,2005,11945.315,North America,0.499648,2.0,61.65356,9065.088,High,5976.862250880001,Medium,False
Dominican Republic,DOM,2006,12879.065,North America,0.51961064,2.0,63.766483,8931.601,High,6186.9657927484,Medium,False
Dominican Republic,DOM,2007,13666.6875,North America,0.48855126,2.0,61.94723,9066.198,High,6989.810101848751,Medium,False
Dominican Republic,DOM,2008,13932.234,North America,0.48107398,2.0,61.39205,8900.079,High,7229.79873932868,Medium,False
Dominican Republic,DOM,2009,13886.884,North America,0.48875645,2.0,50.61228,8679.013,High,7099.5798745982,Medium,False
Dominican Republic,DOM,2010,14853.634,North America,0.47325817,2.0,55.999935,8981.36,High,7824.030355310219,Medium,False
Dominican Republic,DOM,2011,15125.839,North America,0.47706884,2.0,58.989666,8723.768,High,7909.772534243239,Medium,False
Dominican Republic,DOM,2012,15344.334,North America,0.46133503,2.0,58.388676,9560.256,High,8265.45521377998,Medium,False
Dominican Republic,DOM,2013,15897.563,North America,0.47656393,2.0,56.681755,9002.167,High,8321.35789929741,Medium,False
Dominican Republic,DOM,2014,16817.645,North America,0.442794,2.0,55.49642,8537.962,High,9370.89269987,Medium,False
Dominican Republic,DOM,2015,17777.012,North America,0.4518094,2.0,52.171078,9354.642,High,9745.190874487198,Medium,False
Dominican Republic,DOM,2016,18751.287,North America,0.45722562,2.0,51.58597,9835.123,High,10177.71817562706,Medium,False
Dominican Republic,DOM,2017,19414.002,North America,0.42192984,2.0,50.225086,9591.366,High,11222.65524238032,Medium,False
Dominican Republic,DOM,2018,20547.658,North America,0.436861,2.0,52.055965,10487.733,High,11571.187578462,Medium,False
Dominican Republic,DOM,2019,21363.861,North America,0.41917086,2.0,51.011147,11098.332,High,12408.753011709545,Medium,False
Dominican Republic,DOM,2020,19721.32,North America,0.39628294,2.0,44.293655,9496.668,Medium,11906.0973297192,Medium,False
Dominican Republic,DOM,2021,21912.26,North America,0.38529298,2.0,52.734867,9987.583,Medium,13469.620046065198,Medium,False
Ecuador,ECU,1994,9482.492,South America,0.5333033,2.0,43.77775,8840.834,High,4425.4477241764,Low,False
Ecuador,ECU,1999,9231.593,South America,0.5857073,2.0,49.201252,8880.938,High,3824.5815892711,Low,False
Ecuador,ECU,2000,9171.751,South America,0.5629919,2.0,65.4043,8246.84,High,4008.1294781831,Low,False
Ecuador,ECU,2003,9790.751,South America,0.5351386,2.0,52.357544,8014.88,High,4551.3422169114,Low,False
Ecuador,ECU,2004,10278.0,South America,0.53889215,2.0,56.074547,8426.991,High,4739.2664823,Medium,False
Ecuador,ECU,2005,10647.086,South America,0.53049964,2.0,61.95815,8767.223,High,4998.810709950959,Medium,False
Ecuador,ECU,2006,10920.035,South America,0.5224719,2.0,65.842354,9114.504,High,5214.6235654835,Medium,False
Ecuador,ECU,2007,10939.345,South America,0.53354627,2.0,68.850586,9420.017,High,5102.69827900685,Medium,False
Ecuador,ECU,2008,11460.405,South America,0.49787596,2.0,74.590294,9883.912,High,5754.5448586362,Medium,False
Ecuador,ECU,2009,11389.495,South America,0.48498443,2.0,57.347347,9482.964,High,5865.76725943715,Medium,False
Ecuador,ECU,2010,11651.343,South America,0.48799783,2.0,65.77738,10353.473,High,5965.51289941431,Medium,False
Ecuador,ECU,2011,12433.759,South America,0.45871222,2.0,70.03568,10805.037,High,6730.24180616502,Medium,False
Ecuador,ECU,2012,12945.077,South America,0.46109366,2.0,67.00293,11233.192,High,6976.18406708818,Medium,False
Ecuador,ECU,2013,13672.307,South America,0.46862358,2.0,63.4333,11416.987,High,7265.14154680094,Medium,False
Ecuador,ECU,2014,14047.491,South America,0.4499254,2.0,61.426376,11816.219,High,7727.167992828601,Medium,False
Ecuador,ECU,2015,13864.487,South America,0.459508,2.0,47.82804,11610.723,High,7493.644307604,Medium,False
Ecuador,ECU,2016,13569.797,South America,0.4501621,2.0,40.534492,11399.546,High,7461.1886859063,Medium,False
Ecuador,ECU,2017,14161.705,South America,0.44669914,2.0,43.61772,11685.353,High,7835.6835555663,Medium,False
Ecuador,ECU,2018,14066.176,South America,0.45437902,2.0,48.00935,12128.832,High,7674.80073397248,Medium,False
Ecuador,ECU,2019,13853.421,South America,0.45709932,2.0,48.08285,12184.978,High,7521.031681226281,Medium,False
Ecuador,ECU,2020,12425.018,South America,0.47309554,2.0,43.98931,10396.6455,High,6546.79739978028,Medium,False
Ecuador,ECU,2021,13539.711,South America,0.45797464,2.0,53.1512,11945.164,High,7338.86672907096,Medium,False
Ecuador,ECU,2022,14263.204,South America,0.45465034,2.0,61.621662,12373.124,High,7778.43345191064,Medium,False
Ecuador,ECU,2023,14472.316,South America,0.44579506,2.0,57.847755,12880.897,High,8020.62902044104,Medium,False
Egypt,EGY,1990,8006.6216,Africa,0.3200394,1.0,52.922756,6839.5693,Medium,5444.1872271089605,Low,False
Egypt,EGY,1995,8423.578,Africa,0.3008284,1.0,50.2451,6823.153,Medium,5889.5265079848,Low,False
Egypt,EGY,1999,9588.859,Africa,0.30834845,1.0,38.361507,7679.945,Medium,6632.14919008145,Low,False
Egypt,EGY,2004,10451.821,Africa,0.31847546,1.0,57.819904,8798.149,Medium,7123.172499187341,Medium,False
Egypt,EGY,2008,12391.585,Africa,0.31102437,1.0,71.680626,9921.167,Medium,8537.50008207355,Medium,False
Egypt,EGY,2010,13128.988,Africa,0.30191457,1.0,47.93635,10258.876,Medium,9165.15523344484,Medium,False
Egypt,EGY,2012,13076.806,Africa,0.28292203,1.0,40.71177,10739.813,Low,9377.08950056382,Medium,False
Egypt,EGY,2015,13425.912,Africa,0.31823358,1.0,34.845943,9988.438,Medium,9153.33595947504,Medium,False
Egypt,EGY,2017,14018.36,Africa,0.31533954,1.0,42.832134,10519.223,Medium,9597.8168060456,Medium,False
Egypt,EGY,2019,15026.568,Africa,0.31893092,1.0,41.124016,9951.896,Medium,10234.13084331744,Medium,False
El Salvador,SLV,1991,5960.059,North America,0.53793645,1.0,47.75343,2844.6448,High,2753.92601974945,Low,False
El Salvador,SLV,1995,7057.9204,North America,0.49848166,1.0,59.360756,4320.7593,High,3539.6765228601366,Low,False
El Salvador,SLV,1996,7062.3003,North America,0.5095812,1.0,55.281857,4382.3193,High,3463.4848383656404,Low,False
El Salvador,SLV,1998,7381.1147,North America,0.54378504,1.0,60.87229,4884.881,High,3367.3749476159114,Low,False
El Salvador,SLV,1999,7498.4673,North America,0.5208074,2.0,60.99049,5125.8354,High,3593.21004150198,Low,False
El Salvador,SLV,2000,7545.4478,North America,0.5146378,2.0,68.71009,4934.59,High,3662.27514419316,Low,False
El Salvador,SLV,2001,7580.323,North America,0.5134745,2.0,65.89074,5098.644,High,3688.0204377365008,Low,False
El Salvador,SLV,2002,7675.671,North America,0.518517,2.0,65.91909,5202.2905,High,3695.705100093,Low,False
El Salvador,SLV,2003,7780.272,North America,0.5043636,2.0,68.236984,5536.21,High,3856.1860051008,Low,False
El Salvador,SLV,2004,7841.532,North America,0.47799078,2.0,69.782265,5513.2593,High,4093.35200292504,Low,False
El Salvador,SLV,2005,8050.5347,North America,0.48472306,2.0,69.71581,5701.853,High,4148.254885579819,Low,False
El Salvador,SLV,2006,8404.247,North America,0.4568936,2.0,73.45557,6029.882,High,4564.400332880799,Low,False
El Salvador,SLV,2007,8548.835,North America,0.45217508,2.0,77.621056,6277.061,High,4683.2648499682,Low,False
El Salvador,SLV,2008,8704.806,North America,0.46885607,2.0,80.66598,6136.0747,High,4623.50486872758,Low,False
El Salvador,SLV,2009,8494.498,North America,0.4582485,2.0,66.07119,5893.16,High,4601.907033246999,Low,False
El Salvador,SLV,2010,8648.93,North America,0.43513292,2.0,73.537285,6082.846,High,4885.4958342244,Low,False
El Salvador,SLV,2011,8943.062,North America,0.4231799,2.0,79.27664,6068.4243,High,5158.537917146199,Low,False
El Salvador,SLV,2012,9165.42,North America,0.41828847,2.0,77.648575,6096.5063,High,5331.6304912926,Low,False
El Salvador,SLV,2013,9327.564,North America,0.43358666,2.0,80.451195,5903.0894,High,5283.25667930376,Low,False
El Salvador,SLV,2014,9451.744,North America,0.41559452,2.0,78.10442,6015.019,High,5523.65098915712,Low,False
El Salvador,SLV,2015,9646.154,North America,0.4055182,2.0,76.56027,6200.172,High,5734.462992997201,Low,False
El Salvador,SLV,2016,9863.761,North America,0.39978546,2.0,72.81909,6231.5947,Medium,5920.372771284941,Low,False
El Salvador,SLV,2017,10064.794,North America,0.38007155,2.0,74.30465,6173.1143,Medium,6239.4521439893,Medium,False
El Salvador,SLV,2018,10297.203,North America,0.38610572,2.0,75.63361,6645.676,Medium,6321.394021698839,Medium,False
El Salvador,SLV,2019,10543.938,North America,0.38778764,2.0,76.042015,7271.5205,Medium,6455.129166673681,Medium,False
El Salvador,SLV,2021,10809.714,North America,0.39010745,1.0,81.84508,7076.433,Medium,6592.764036230699,Medium,False
Estonia,EST,1993,14154.642,Europe,0.39427334,2.0,132.12637,44908.51,Medium,8573.84402215572,Medium,False
Estonia,EST,2003,26221.773,Europe,0.37195182,3.0,122.744774,45828.633,Medium,16468.53680902314,Medium,False
Estonia,EST,2004,28172.957,Europe,0.33559534,3.0,129.9495,47051.02,Medium,18718.24391677962,Medium,False
Estonia,EST,2005,31032.965,Europe,0.3344686,3.0,135.9128,47586.574,Medium,20653.412642601,High,False
Estonia,EST,2006,34264.023,Europe,0.33667818,3.0,136.62074,47285.8,Medium,22728.074096881857,High,False
Estonia,EST,2007,37026.652,Europe,0.31178468,3.0,133.98083,55010.332,Medium,25482.309154708644,High,False
Estonia,EST,2008,35223.24,Europe,0.31915063,3.0,136.68199,50751.945,Medium,23981.7207633588,High,False
Estonia,EST,2009,30128.023,Europe,0.3144271,3.0,116.75908,44005.016,Medium,20654.956099376697,High,False
Estonia,EST,2010,30936.557,Europe,0.31999895,3.0,143.67177,54934.047,Medium,21036.89124338485,High,False
Estonia,EST,2011,33391.11,Europe,0.3248852,3.0,166.74608,54965.195,Medium,22542.832549428,High,False
Estonia,EST,2012,34741.37,Europe,0.329136,3.0,169.15607,55559.734,Medium,23306.73444368,High,False
Estonia,EST,2013,35477.637,Europe,0.35075676,3.0,164.60164,58774.098,Medium,23033.61599342388,High,False
Estonia,EST,2014,36752.746,Europe,0.3458795,3.0,157.95395,56416.676,Medium,24040.724589893,High,False
Estonia,EST,2015,37403.79,Europe,0.3266799,3.0,148.50716,52200.957,Medium,25184.723623179,High,False
Estonia,EST,2016,38549.473,Europe,0.3119477,3.0,147.74623,53774.24,Medium,26524.0535614379,High,False
Estonia,EST,2017,40672.336,Europe,0.30354318,3.0,144.63565,59568.504,Medium,28326.52579253152,High,False
Estonia,EST,2018,42030.55,Europe,0.3032016,3.0,143.48523,58903.477,Medium,29286.819991120003,High,False
Estonia,EST,2019,43435.2,Europe,0.30765438,3.0,140.35214,47293.754,Medium,30072.170473824,High,False
Estonia,EST,2020,42099.355,Europe,0.30737108,3.0,137.39264,44178.688,Medium,29159.2307863466,High,False
Estonia,EST,2021,45063.543,Europe,0.31834,3.0,160.39468,46211.348,Medium,30718.01472138,High,False
Ethiopia,ETH,2015,1957.4144,Africa,0.34993124,1.0,39.656124,715.42474,Medium,1272.453951814144,Low,False
Fiji,FJI,2002,9724.101,Oceania,0.38102055,1.0,126.05258,8027.728,Medium,6019.01868872445,Low,False
Fiji,FJI,2008,10092.18,Oceania,0.40375587,0.0,130.99785,7890.7285,High,6017.4030839034,Medium,False
Fiji,FJI,2013,11019.298,Oceania,0.36696598,0.0,126.34839,7502.866,Medium,6975.59051051796,Medium,False
Fiji,FJI,2019,13567.474,Oceania,0.30706868,1.0,107.41146,9417.632,Medium,9401.32766788568,Medium,False
Finland,FIN,1991,36663.76,Europe,0.22879761,3.0,43.48141,65968.766,Low,28275.1793383864,High,True
Finland,FIN,1995,37414.22,Europe,0.23459136,3.0,64.13554,65141.62,Low,28637.1672468608,High,True
Finland,FIN,2000,47405.453,Europe,0.27156627,3.0,74.925575,69377.0,Low,34531.73095112969,High,True
Finland,FIN,2003,50117.133,Europe,0.27686426,3.0,68.0715,75758.37,Low,36241.49005863343,High,True
Finland,FIN,2004,51973.39,Europe,0.27897653,3.0,70.967804,75218.67,Low,37474.0340054633,High,True
Finland,FIN,2005,53234.348,Europe,0.27619493,3.0,76.588974,68155.336,Low,38531.29098054436,High,True
Finland,FIN,2006,55162.035,Europe,0.27998725,3.0,82.000565,72824.555,Low,39717.368515946255,High,True
Finland,FIN,2007,57846.062,Europe,0.28285563,3.0,82.86316,72265.94,Low,41483.97768997094,High,True
Finland,FIN,2008,58029.043,Europe,0.27838135,3.0,86.18966,69352.664,Low,41874.83967045194,High,True
Finland,FIN,2009,53088.1,Europe,0.27455276,3.0,70.12794,63925.77,Low,38512.615621844,High,True
Finland,FIN,2010,54520.086,Europe,0.2771396,3.0,75.46121,69228.28,Low,39410.411173994406,High,True
Finland,FIN,2011,55565.156,Europe,0.27642646,3.0,78.71594,64942.777,Low,40205.47662757224,High,True
Finland,FIN,2012,54459.246,Europe,0.27096376,3.0,79.430374,62886.45,Low,39702.76393707504,High,True
Finland,FIN,2013,53677.812,Europe,0.27193668,3.0,77.48517,62843.996,Low,39080.84601505584,High,True
Finland,FIN,2014,53200.723,Europe,0.26776803,3.0,74.62777,60391.24,Low,38955.270207714304,High,True
Finland,FIN,2015,53273.14,Europe,0.2710181,3.0,71.96182,60022.977,Low,38835.154816166,High,True
Finland,FIN,2016,54486.46,Europe,0.27078423,3.0,71.72221,60795.297,Low,39732.3858834742,High,True
Finland,FIN,2017,56154.418,Europe,0.2738283,3.0,75.93878,59405.816,Low,40777.749181570594,High,True
Finland,FIN,2018,56749.004,Europe,0.27329567,3.0,79.143616,60528.164,Low,41239.74692998732,High,True
Finland,FIN,2019,57451.63,Europe,0.27737123,3.0,80.56415,59219.324,Low,41516.2007213951,High,True
Finland,FIN,2020,55940.074,Europe,0.27091044,3.0,72.18459,56777.6,Low,40785.32393902744,High,True
Finland,FIN,2021,57350.87,Europe,0.27708507,3.0,79.789276,57919.223,Low,41459.8001714891,High,True
France,FRA,1990,39674.426,Europe,0.32119063,3.0,44.58629,46971.94,Medium,26931.372118171617,High,False
France,FRA,1996,42070.8,Europe,0.32016575,3.0,46.11248,52276.67,Medium,28601.1707649,High,False
France,FRA,1997,42980.344,Europe,0.3190015,3.0,49.803455,51274.414,Medium,29269.549793484,High,False
France,FRA,1998,44299.83,Europe,0.31657764,3.0,51.421432,52293.457,Medium,30275.4943661988,High,False
France,FRA,1999,45570.03,Europe,0.32499772,3.0,51.670662,52748.92,Medium,30759.8741496684,High,False
France,FRA,2000,47132.484,Europe,0.32553056,3.0,57.78605,53147.277,Medium,31789.42008928896,High,False
France,FRA,2001,47678.906,Europe,0.3253329,3.0,56.893234,53258.633,Medium,32167.3892421926,High,False
France,FRA,2002,47838.926,Europe,0.31778157,3.0,55.132526,52531.13,Medium,32636.596988606183,High,False
France,FRA,2003,47962.285,Europe,0.31411052,3.0,52.59888,52789.78,Medium,32896.8267182618,High,False
France,FRA,2004,48977.824,Europe,0.30647254,3.0,53.749763,52906.543,Medium,33967.46587504704,High,False
France,FRA,2005,49528.996,Europe,0.29833862,3.0,55.822838,52124.855,Low,34752.58368337448,High,True
France,FRA,2006,50520.227,Europe,0.29691088,3.0,57.869278,51362.02,Low,35520.22194363024,High,True
France,FRA,2007,51479.387,Europe,0.32427707,3.0,58.15256,50151.977,Medium,34785.80221824392,High,False
France,FRA,2008,51387.543,Europe,0.32996443,3.0,59.179794,49980.47,Medium,34431.48166490451,High,False
France,FRA,2009,49680.383,Europe,0.3266122,3.0,52.199112,46847.41,Medium,33454.1638115274,High,False
France,FRA,2010,50424.957,Europe,0.33720416,3.0,56.587555,48062.32,Medium,33421.451731778885,High,False
France,FRA,2011,51405.387,Europe,0.3329475,3.0,60.605637,46149.176,Medium,34290.0919118175,High,False
France,FRA,2012,51251.375,Europe,0.3311486,3.0,61.65896,45884.934,Medium,34279.553920675,High,False
France,FRA,2013,51385.727,Europe,0.32512552,3.0,61.819233,46169.375,Medium,34678.915788546954,High,False
France,FRA,2014,51652.617,Europe,0.32262158,3.0,62.19927,43983.484,Medium,34988.36809232514,High,False
France,FRA,2015,52018.332,Europe,0.32704228,3.0,63.50469,44229.48,Medium,35006.13810092304,High,False
France,FRA,2016,52327.45,Europe,0.31923512,3.0,63.34276,43217.41,Medium,35622.690219956,High,False
France,FRA,2017,53262.957,Europe,0.3163205,3.0,65.39585,42948.914,Medium,36414.7918102815,High,False
France,FRA,2018,53945.88,Europe,0.32380664,3.0,66.80226,43389.094,Medium,36477.845855356805,High,False
France,FRA,2019,54856.867,Europe,0.31199563,3.0,66.42898,42384.668,Medium,37741.76422050879,High,False
France,FRA,2020,50610.633,Europe,0.3066147,3.0,58.83889,37859.246,Medium,35092.6689458949,High,False
France,FRA,2021,53901.11,Europe,0.31500953,3.0,63.788483,40191.64,Medium,36921.7466724217,High,False
Gabon,GAB,2005,20385.29,Africa,0.42184988,1.0,83.9496,9015.141,High,11785.7578597348,Medium,False
Gabon,GAB,2017,19555.707,Africa,0.38024372,1.0,75.06874,10052.3955,Medium,12119.77222308996,Medium,False
Gambia,GMB,1998,2502.765,Africa,0.48250192,1.0,53.870964,710.1388,High,1295.1760821911998,Low,False
Gambia,GMB,2003,2682.48,Africa,0.47308534,1.0,68.858795,876.4806,High,1413.4380371568,Low,False
Gambia,GMB,2010,2824.2126,Africa,0.43568197,1.0,41.012516,1036.8582,High,1593.754090733178,Low,False
Gambia,GMB,2015,2495.9575,Africa,0.35918832,1.0,44.522373,1028.8588,Medium,1599.4387187836,Low,False
Gambia,GMB,2020,2702.319,Africa,0.38757205,1.0,47.39552,905.3456,Medium,1654.97568541605,Low,False
Georgia,GEO,1996,4339.005,Asia,0.37132707,1.0,45.69655,9773.224,Medium,2727.8149866346503,Low,False
Georgia,GEO,1997,4951.813,Asia,0.40682536,1.0,57.753067,10330.433,High,2937.28989362232,Low,False
Georgia,GEO,1998,5233.2886,Asia,0.4123018,1.0,53.56667,10741.93,High,3075.59429030052,Low,False
Georgia,GEO,1999,5495.245,Asia,0.40128374,1.0,57.151875,10714.2,High,3290.0925341837,Low,False
Georgia,GEO,2000,5706.2725,Asia,0.4045976,1.0,62.661396,9423.704,High,3397.528341554,Low,False
Georgia,GEO,2001,6074.0864,Asia,0.39557204,1.0,63.329926,8959.572,Medium,3671.347651615744,Low,False
Georgia,GEO,2002,6464.325,Asia,0.3724613,1.0,71.62913,10776.443,Medium,4056.6141068775,Low,False
Georgia,GEO,2003,7227.737,Asia,0.36650413,1.0,77.63338,9694.849,Medium,4578.741538946189,Low,False
Georgia,GEO,2004,7693.915,Asia,0.3616882,2.0,79.04075,10085.432,Medium,4911.116732697,Low,False
Georgia,GEO,2005,8485.587,Asia,0.37375313,2.0,84.529594,11553.322,Medium,5314.072298862689,Low,False
Georgia,GEO,2006,9337.989,Asia,0.36865547,2.0,89.125374,10517.187,Medium,5895.48827635017,Low,False
Georgia,GEO,2007,10567.274,Asia,0.38108635,2.0,88.39342,13246.12,Medium,6540.230121890099,Medium,False
Georgia,GEO,2008,10856.104,Asia,0.38532716,1.0,86.298225,13342.63,Medium,6672.95227701536,Medium,False
Georgia,GEO,2009,10553.09,Asia,0.38234815,1.0,78.19304,13652.776,Medium,6518.1355617165,Medium,False
Georgia,GEO,2010,11294.368,Asia,0.394587,2.0,81.673386,14789.647,Medium,6837.757213984,Medium,False
Georgia,GEO,2011,12288.683,Asia,0.3959351,2.0,85.465935,13820.907,Medium,7423.1620675267,Medium,False
Georgia,GEO,2012,13193.96,Asia,0.38953948,2.0,89.73488,14376.836,Medium,8054.391682459199,Medium,False
Georgia,GEO,2013,13913.002,Asia,0.38588807,2.0,93.81391,16267.887,Medium,8544.14051031386,Medium,False
Georgia,GEO,2014,14475.313,Asia,0.37554133,2.0,94.9507,17044.346,Medium,9039.23470381371,Medium,False
Georgia,GEO,2015,14936.844,Asia,0.36503676,2.0,97.01631,18088.293,Medium,9484.34686161456,Medium,False
Georgia,GEO,2016,15442.956,Asia,0.3663965,2.0,94.926254,19119.283,Medium,9784.710971946,Medium,False
Georgia,GEO,2017,16237.624,Asia,0.37939596,2.0,102.584274,19005.781,Medium,10077.13505440096,Medium,False
Georgia,GEO,2018,17228.68,Asia,0.36411363,2.0,109.84774,19383.402,Medium,10955.4827850916,Medium,False
Georgia,GEO,2019,18186.88,Asia,0.35900706,2.0,117.81008,19659.346,Medium,11657.6616806272,Medium,False
Georgia,GEO,2020,17031.145,Asia,0.3446499,2.0,92.89108,18696.85,Medium,11161.3625788645,Medium,False
Georgia,GEO,2021,18915.654,Asia,0.3417846,2.0,101.60091,20834.768,Medium,12450.574763871598,Medium,False
Germany,DEU,1991,44511.223,Europe,0.29492873,3.0,47.635414,51259.914,Low,31383.58452986321,High,True
Germany,DEU,1992,45063.812,Europe,0.2907326,3.0,44.684044,49988.61,Low,31962.2927713288,High,True
Germany,DEU,1993,44332.805,Europe,0.28612086,3.0,39.749393,49538.95,Low,31648.2647071877,High,True
Germany,DEU,1994,45326.895,Europe,0.29159415,3.0,41.095745,48888.086,Low,32109.83758033575,High,True
Germany,DEU,1995,45874.223,Europe,0.28811273,3.0,42.606148,48996.98,Low,32657.27537484121,High,True
Germany,DEU,1996,46216.492,Europe,0.27993777,3.0,43.903587,50501.87,Low,33278.75029229716,High,True
Germany,DEU,1997,47004.9,Europe,0.28246725,3.0,48.38032,49771.383,Low,33727.555160475,High,True
Germany,DEU,1998,47982.93,Europe,0.2827037,3.0,50.155464,49305.88,Low,34417.978152159,High,True
Germany,DEU,1999,48973.36,Europe,0.29047978,3.0,51.519226,48598.668,Low,34747.589161339194,High,True
Germany,DEU,2000,50314.254,Europe,0.2888814,3.0,59.1956,48903.7,Low,35779.4018645244,High,True
Germany,DEU,2001,51051.715,Europe,0.29949388,3.0,59.559288,49841.387,Low,35762.038793995795,High,True
Germany,DEU,2002,50849.594,Europe,0.29810533,3.0,58.33257,49257.79,Low,35691.05900026397,High,True
Germany,DEU,2003,50552.133,Europe,0.2980293,3.0,58.914543,49300.902,Low,35486.116188503096,High,True
Germany,DEU,2004,51150.836,Europe,0.30192587,3.0,62.90649,49342.406,Medium,35707.07533947268,High,False
Germany,DEU,2005,51633.188,Europe,0.31704092,3.0,66.9531,48793.613,Medium,35263.35457394704,High,False
Germany,DEU,2006,53684.547,Europe,0.3104196,3.0,72.75919,50043.066,Medium,37019.8113940788,High,False
Germany,DEU,2007,55309.996,Europe,0.3117709,3.0,74.88384,47958.113,Medium,38065.9487680836,High,False
Germany,DEU,2008,55919.77,Europe,0.30800265,3.0,76.10141,48446.047,Medium,38696.332652609504,High,False
Germany,DEU,2009,52952.93,Europe,0.30479428,3.0,66.115265,45436.254,Medium,36813.1798267596,High,False
Germany,DEU,2010,55233.316,Europe,0.30218413,3.0,73.86264,47305.836,Medium,38542.68445752492,High,False
Germany,DEU,2011,58381.22,Europe,0.30610505,3.0,78.40731,45571.484,Medium,40510.433732839,High,False
Germany,DEU,2012,58548.1,Europe,0.3105579,3.0,79.30049,46132.684,Medium,40365.52501501,High,False
Germany,DEU,2013,58614.05,Europe,0.31453598,3.0,77.564384,47361.52,Medium,40177.822341481,High,False
Germany,DEU,2014,59636.555,Europe,0.30847794,3.0,76.83033,45327.605,Medium,41239.993364903305,High,False
Germany,DEU,2015,60099.637,Europe,0.31653914,3.0,77.79136,46066.906,Medium,41075.74958970783,High,False
Germany,DEU,2016,60984.477,Europe,0.3141309,3.0,75.98459,46658.38,Medium,41827.3683539607,High,False
Germany,DEU,2017,62407.164,Europe,0.31314865,3.0,77.566635,47057.95,Medium,42864.4448430714,High,False
Germany,DEU,2018,62914.547,Europe,0.31872115,3.0,79.22766,45691.598,Medium,42862.35022843095,High,False
Germany,DEU,2019,63392.95,Europe,0.31780925,3.0,79.13375,44436.824,Medium,43246.084105212496,High,False
Germany,DEU,2020,60747.273,Europe,0.3243345,3.0,72.993256,41328.74,Medium,41044.8365851815,High,False
Ghana,GHA,1991,2859.827,Africa,0.38434562,0.0,42.48835,1924.9084,Medium,1760.6650185922604,Low,False
Ghana,GHA,1998,3229.4822,Africa,0.4007123,2.0,80.59954,1486.3427,High,1935.38895982894,Low,False
Ghana,GHA,2005,3721.3079,Africa,0.42760354,3.0,98.17152,1893.7173,High,2130.063468530034,Low,False
Ghana,GHA,2012,5339.7134,Africa,0.42372206,3.0,93.16804,2631.042,High,3077.159038342396,Low,False
Ghana,GHA,2016,5666.078,Africa,0.43512443,2.0,67.877,2814.9978,High,3200.62903991446,Low,False
Greece,GRC,1995,27684.367,Europe,0.3696663,3.0,36.125637,29529.844,Medium,17450.3894832679,Medium,False
Greece,GRC,2000,31430.03,Europe,0.34236935,3.0,59.11266,33796.73,Medium,20669.3510584195,High,False
Greece,GRC,2003,36020.43,Europe,0.32759297,3.0,47.894314,35850.453,Medium,24220.3903556229,High,False
Greece,GRC,2004,37863.76,Europe,0.33588123,3.0,49.825317,35828.086,Medium,25146.0337187752,High,False
Greece,GRC,2005,38199.7,Europe,0.34596738,3.0,50.355534,35956.984,Medium,24983.849874214,High,False
Greece,GRC,2006,40539.12,Europe,0.35121885,3.0,51.104748,37034.242,Medium,26301.016893588003,High,False
